Freq.	V(vout)
1.38995263121320e+004	(-6.60718849710648e-001dB,-8.09864857129156e+001°)
1.39315680294514e+004	(-6.61830645982357e-001dB,-8.11635926237872e+001°)
1.39636836105578e+004	(-6.62934469762578e-001dB,-8.13410990287921e+001°)
1.39958732257246e+004	(-6.64030210924147e-001dB,-8.15190062704500e+001°)
1.40281370456180e+004	(-6.65117758579742e-001dB,-8.16973157009426e+001°)
1.40604752412975e+004	(-6.66197001079238e-001dB,-8.18760286822050e+001°)
1.40928879842171e+004	(-6.67267826007017e-001dB,-8.20551465860210e+001°)
1.41253754462259e+004	(-6.68330120179438e-001dB,-8.22346707941178e+001°)
1.41579377995692e+004	(-6.69383769642174e-001dB,-8.24146026982614e+001°)
1.41905752168893e+004	(-6.70428659667600e-001dB,-8.25949437003542e+001°)
1.42232878712266e+004	(-6.71464674752283e-001dB,-8.27756952125327e+001°)
1.42560759360203e+004	(-6.72491698614350e-001dB,-8.29568586572654e+001°)
1.42889395851094e+004	(-6.73509614191000e-001dB,-8.31384354674539e+001°)
1.43218789927338e+004	(-6.74518303635893e-001dB,-8.33204270865321e+001°)
1.43548943335349e+004	(-6.75517648316763e-001dB,-8.35028349685695e+001°)
1.43879857825568e+004	(-6.76507528812808e-001dB,-8.36856605783728e+001°)
1.44211535152470e+004	(-6.77487824912319e-001dB,-8.38689053915902e+001°)
1.44543977074576e+004	(-6.78458415610083e-001dB,-8.40525708948154e+001°)
1.44877185354460e+004	(-6.79419179105113e-001dB,-8.42366585856946e+001°)
1.45211161758758e+004	(-6.80369992798094e-001dB,-8.44211699730318e+001°)
1.45545908058180e+004	(-6.81310733289085e-001dB,-8.46061065768986e+001°)
1.45881426027518e+004	(-6.82241276375033e-001dB,-8.47914699287412e+001°)
1.46217717445655e+004	(-6.83161497047537e-001dB,-8.49772615714921e+001°)
1.46554784095574e+004	(-6.84071269490427e-001dB,-8.51634830596800e+001°)
1.46892627764370e+004	(-6.84970467077468e-001dB,-8.53501359595429e+001°)
1.47231250243255e+004	(-6.85858962370071e-001dB,-8.55372218491409e+001°)
1.47570653327572e+004	(-6.86736627115108e-001dB,-8.57247423184714e+001°)
1.47910838816804e+004	(-6.87603332242500e-001dB,-8.59126989695839e+001°)
1.48251808514578e+004	(-6.88458947863170e-001dB,-8.61010934166978e+001°)
1.48593564228684e+004	(-6.89303343266696e-001dB,-8.62899272863192e+001°)
1.48936107771074e+004	(-6.90136386919307e-001dB,-8.64792022173616e+001°)
1.49279440957882e+004	(-6.90957946461537e-001dB,-8.66689198612644e+001°)
1.49623565609426e+004	(-6.91767888706328e-001dB,-8.68590818821163e+001°)
1.49968483550220e+004	(-6.92566079636809e-001dB,-8.70496899567772e+001°)
1.50314196608985e+004	(-6.93352384404212e-001dB,-8.72407457750024e+001°)
1.50660706618657e+004	(-6.94126667325958e-001dB,-8.74322510395678e+001°)
1.51008015416397e+004	(-6.94888791883483e-001dB,-8.76242074663968e+001°)
1.51356124843603e+004	(-6.95638620720478e-001dB,-8.78166167846883e+001°)
1.51705036745916e+004	(-6.96376015640783e-001dB,-8.80094807370452e+001°)
1.52054752973232e+004	(-6.97100837606506e-001dB,-8.82028010796056e+001°)
1.52405275379711e+004	(-6.97812946736209e-001dB,-8.83965795821746e+001°)
1.52756605823790e+004	(-6.98512202302925e-001dB,-8.85908180283569e+001°)
1.53108746168185e+004	(-6.99198462732527e-001dB,-8.87855182156917e+001°)
1.53461698279912e+004	(-6.99871585601818e-001dB,-8.89806819557899e+001°)
1.53815464030286e+004	(-7.00531427636790e-001dB,-8.91763110744686e+001°)
1.54170045294938e+004	(-7.01177844710982e-001dB,-8.93724074118926e+001°)
1.54525443953823e+004	(-7.01810691843757e-001dB,-8.95689728227136e+001°)
1.54881661891230e+004	(-7.02429823198664e-001dB,-8.97660091762111e+001°)
1.55238700995790e+004	(-7.03035092081878e-001dB,-8.99635183564373e+001°)
1.55596563160489e+004	(-7.03626350940627e-001dB,-9.01615022623595e+001°)
1.55955250282677e+004	(-7.04203451361587e-001dB,-9.03599628080080e+001°)
1.56314764264077e+004	(-7.04766244069557e-001dB,-9.05589019226232e+001°)
1.56675107010797e+004	(-7.05314578925980e-001dB,-9.07583215508050e+001°)
1.57036280433337e+004	(-7.05848304927347e-001dB,-9.09582236526623e+001°)
1.57398286446604e+004	(-7.06367270204207e-001dB,-9.11586102039673e+001°)
1.57761126969916e+004	(-7.06871322019529e-001dB,-9.13594831963079e+001°)
1.58124803927020e+004	(-7.07360306767657e-001dB,-9.15608446372445e+001°)
1.58489319246093e+004	(-7.07834069972925e-001dB,-9.17626965504660e+001°)
1.58854674859759e+004	(-7.08292456288701e-001dB,-9.19650409759491e+001°)
1.59220872705098e+004	(-7.08735309496022e-001dB,-9.21678799701203e+001°)
1.59587914723655e+004	(-7.09162472502714e-001dB,-9.23712156060154e+001°)
1.59955802861448e+004	(-7.09573787342306e-001dB,-9.25750499734458e+001°)
1.60324539068985e+004	(-7.09969095173014e-001dB,-9.27793851791634e+001°)
1.60694125301269e+004	(-7.10348236276912e-001dB,-9.29842233470287e+001°)
1.61064563517808e+004	(-7.10711050059051e-001dB,-9.31895666181791e+001°)
1.61435855682630e+004	(-7.11057375046561e-001dB,-9.33954171512007e+001°)
1.61808003764288e+004	(-7.11387048888054e-001dB,-9.36017771223015e+001°)
1.62181009735874e+004	(-7.11699908352759e-001dB,-9.38086487254868e+001°)
1.62554875575029e+004	(-7.11995789330010e-001dB,-9.40160341727339e+001°)
1.62929603263953e+004	(-7.12274526828750e-001dB,-9.42239356941734e+001°)
1.63305194789414e+004	(-7.12535954976736e-001dB,-9.44323555382679e+001°)
1.63681652142762e+004	(-7.12779907020352e-001dB,-9.46412959719961e+001°)
1.64058977319935e+004	(-7.13006215324125e-001dB,-9.48507592810359e+001°)
1.64437172321474e+004	(-7.13214711370417e-001dB,-9.50607477699526e+001°)
1.64816239152531e+004	(-7.13405225759163e-001dB,-9.52712637623870e+001°)
1.65196179822882e+004	(-7.13577588207683e-001dB,-9.54823096012455e+001°)
1.65576996346933e+004	(-7.13731627550544e-001dB,-9.56938876488939e+001°)
1.65958690743737e+004	(-7.13867171739628e-001dB,-9.59060002873528e+001°)
1.66341265036997e+004	(-7.13984047843998e-001dB,-9.61186499184932e+001°)
1.66724721255087e+004	(-7.14082082050139e-001dB,-9.63318389642375e+001°)
1.67109061431051e+004	(-7.14161099662048e-001dB,-9.65455698667610e+001°)
1.67494287602624e+004	(-7.14220925101566e-001dB,-9.67598450886951e+001°)
1.67880401812236e+004	(-7.14261381908633e-001dB,-9.69746671133334e+001°)
1.68267406107027e+004	(-7.14282292741774e-001dB,-9.71900384448414e+001°)
1.68655302538854e+004	(-7.14283479378619e-001dB,-9.74059616084663e+001°)
1.69044093164307e+004	(-7.14264762716365e-001dB,-9.76224391507509e+001°)
1.69433780044713e+004	(-7.14225962772659e-001dB,-9.78394736397490e+001°)
1.69824365246154e+004	(-7.14166898686146e-001dB,-9.80570676652438e+001°)
1.70215850839475e+004	(-7.14087388717417e-001dB,-9.82752238389681e+001°)
1.70608238900292e+004	(-7.13987250250048e-001dB,-9.84939447948281e+001°)
1.71001531509009e+004	(-7.13866299791519e-001dB,-9.87132331891295e+001°)
1.71395730750822e+004	(-7.13724352974371e-001dB,-9.89330917008041e+001°)
1.71790838715739e+004	(-7.13561224557480e-001dB,-9.91535230316429e+001°)
1.72186857498580e+004	(-7.13376728427439e-001dB,-9.93745299065290e+001°)
1.72583789199000e+004	(-7.13170677599897e-001dB,-9.95961150736732e+001°)
1.72981635921490e+004	(-7.12942884221199e-001dB,-9.98182813048545e+001°)
1.73380399775393e+004	(-7.12693159570039e-001dB,-1.00041031395662e+002°)
1.73780082874917e+004	(-7.12421314059189e-001dB,-1.00264368165737e+002°)
1.74180687339141e+004	(-7.12127157237463e-001dB,-1.00488294459026e+002°)
1.74582215292030e+004	(-7.11810497791670e-001dB,-1.00712813144026e+002°)
1.74984668862445e+004	(-7.11471143548709e-001dB,-1.00937927114042e+002°)
1.75388050184155e+004	(-7.11108901477897e-001dB,-1.01163639287440e+002°)
1.75792361395848e+004	(-7.10723577693240e-001dB,-1.01389952607911e+002°)
1.76197604641142e+004	(-7.10314977456110e-001dB,-1.01616870044730e+002°)
1.76603782068596e+004	(-7.09882905177648e-001dB,-1.01844394593023e+002°)
1.77010895831721e+004	(-7.09427164421698e-001dB,-1.02072529274037e+002°)
1.77418948088995e+004	(-7.08947557907666e-001dB,-1.02301277135413e+002°)
1.77827941003871e+004	(-7.08443887513512e-001dB,-1.02530641251458e+002°)
1.78237876744788e+004	(-7.07915954279018e-001dB,-1.02760624723431e+002°)
1.78648757485184e+004	(-7.07363558409093e-001dB,-1.02991230679816e+002°)
1.79060585403508e+004	(-7.06786499277209e-001dB,-1.03222462276616e+002°)
1.79473362683231e+004	(-7.06184575429128e-001dB,-1.03454322697638e+002°)
1.79887091512857e+004	(-7.05557584586648e-001dB,-1.03686815154790e+002°)
1.80301774085935e+004	(-7.04905323651569e-001dB,-1.03919942888372e+002°)
1.80717412601071e+004	(-7.04227588709867e-001dB,-1.04153709167379e+002°)
1.81134009261939e+004	(-7.03524175035870e-001dB,-1.04388117289807e+002°)
1.81551566277292e+004	(-7.02794877096919e-001dB,-1.04623170582960e+002°)
1.81970085860977e+004	(-7.02039488557872e-001dB,-1.04858872403756e+002°)
1.82389570231942e+004	(-7.01257802285906e-001dB,-1.05095226139052e+002°)
1.82810021614252e+004	(-7.00449610355748e-001dB,-1.05332235205956e+002°)
1.83231442237099e+004	(-6.99614704054654e-001dB,-1.05569903052153e+002°)
1.83653834334813e+004	(-6.98752873887972e-001dB,-1.05808233156236e+002°)
1.84077200146874e+004	(-6.97863909584626e-001dB,-1.06047229028030e+002°)
1.84501541917925e+004	(-6.96947600103059e-001dB,-1.06286894208938e+002°)
1.84926861897786e+004	(-6.96003733637230e-001dB,-1.06527232272271e+002°)
1.85353162341459e+004	(-6.95032097622840e-001dB,-1.06768246823601e+002°)
1.85780445509148e+004	(-6.94032478743712e-001dB,-1.07009941501108e+002°)
1.86208713666264e+004	(-6.93004662938707e-001dB,-1.07252319975929e+002°)
1.86637969083445e+004	(-6.91948435408470e-001dB,-1.07495385952524e+002°)
1.87068214036558e+004	(-6.90863580622667e-001dB,-1.07739143169034e+002°)
1.87499450806719e+004	(-6.89749882327401e-001dB,-1.07983595397648e+002°)
1.87931681680304e+004	(-6.88607123552961e-001dB,-1.08228746444979e+002°)
1.88364908948957e+004	(-6.87435086621581e-001dB,-1.08474600152441e+002°)
1.88799134909607e+004	(-6.86233553155789e-001dB,-1.08721160396628e+002°)
1.89234361864475e+004	(-6.85002304086781e-001dB,-1.08968431089706e+002°)
1.89670592121092e+004	(-6.83741119663341e-001dB,-1.09216416179800e+002°)
1.90107827992307e+004	(-6.82449779460558e-001dB,-1.09465119651400e+002°)
1.90546071796302e+004	(-6.81128062389520e-001dB,-1.09714545525756e+002°)
1.90985325856601e+004	(-6.79775746706697e-001dB,-1.09964697861292e+002°)
1.91425592502085e+004	(-6.78392610024055e-001dB,-1.10215580754019e+002°)
1.91866874067006e+004	(-6.76978429319168e-001dB,-1.10467198337951e+002°)
1.92309172890993e+004	(-6.75532980945839e-001dB,-1.10719554785538e+002°)
1.92752491319070e+004	(-6.74056040645150e-001dB,-1.10972654308089e+002°)
1.93196831701669e+004	(-6.72547383556712e-001dB,-1.11226501156216e+002°)
1.93642196394637e+004	(-6.71006784230103e-001dB,-1.11481099620274e+002°)
1.94088587759254e+004	(-6.69434016637016e-001dB,-1.11736454030808e+002°)
1.94536008162243e+004	(-6.67828854183666e-001dB,-1.11992568759015e+002°)
1.94984459975781e+004	(-6.66191069723427e-001dB,-1.12249448217197e+002°)
1.95433945577516e+004	(-6.64520435570021e-001dB,-1.12507096859239e+002°)
1.95884467350575e+004	(-6.62816723511110e-001dB,-1.12765519181076e+002°)
1.96336027683581e+004	(-6.61079704822151e-001dB,-1.13024719721178e+002°)
1.96788628970661e+004	(-6.59309150280887e-001dB,-1.13284703061035e+002°)
1.97242273611461e+004	(-6.57504830182237e-001dB,-1.13545473825659e+002°)
1.97696964011162e+004	(-6.55666514353269e-001dB,-1.13807036684077e+002°)
1.98152702580486e+004	(-6.53793972169388e-001dB,-1.14069396349847e+002°)
1.98609491735713e+004	(-6.51886972570246e-001dB,-1.14332557581573e+002°)
1.99067333898694e+004	(-6.49945284076570e-001dB,-1.14596525183425e+002°)
1.99526231496864e+004	(-6.47968674807410e-001dB,-1.14861304005675e+002°)
1.99986186963250e+004	(-6.45956912497765e-001dB,-1.15126898945234e+002°)
2.00447202736492e+004	(-6.43909764517014e-001dB,-1.15393314946199e+002°)
2.00909281260848e+004	(-6.41826997887628e-001dB,-1.15660557000409e+002°)
2.01372424986214e+004	(-6.39708379304551e-001dB,-1.15928630148003e+002°)
2.01836636368131e+004	(-6.37553675155253e-001dB,-1.16197539477999e+002°)
2.02301917867802e+004	(-6.35362651540225e-001dB,-1.16467290128864e+002°)
2.02768271952103e+004	(-6.33135074294138e-001dB,-1.16737887289111e+002°)
2.03235701093597e+004	(-6.30870709007792e-001dB,-1.17009336197887e+002°)
2.03704207770547e+004	(-6.28569321050369e-001dB,-1.17281642145586e+002°)
2.04173794466928e+004	(-6.26230675592748e-001dB,-1.17554810474458e+002°)
2.04644463672442e+004	(-6.23854537631194e-001dB,-1.17828846579232e+002°)
2.05116217882531e+004	(-6.21440672011927e-001dB,-1.18103755907754e+002°)
2.05589059598389e+004	(-6.18988843456467e-001dB,-1.18379543961624e+002°)
2.06062991326975e+004	(-6.16498816587524e-001dB,-1.18656216296852e+002°)
2.06538015581028e+004	(-6.13970355955750e-001dB,-1.18933778524513e+002°)
2.07014134879079e+004	(-6.11403226067502e-001dB,-1.19212236311428e+002°)
2.07491351745466e+004	(-6.08797191413008e-001dB,-1.19491595380837e+002°)
2.07969668710344e+004	(-6.06152016495791e-001dB,-1.19771861513096e+002°)
2.08449088309703e+004	(-6.03467465862691e-001dB,-1.20053040546381e+002°)
2.08929613085378e+004	(-6.00743304134880e-001dB,-1.20335138377396e+002°)
2.09411245585064e+004	(-5.97979296039746e-001dB,-1.20618160962102e+002°)
2.09893988362327e+004	(-5.95175206443859e-001dB,-1.20902114316451e+002°)
2.10377843976622e+004	(-5.92330800386810e-001dB,-1.21187004517133e+002°)
2.10862814993303e+004	(-5.89445843115930e-001dB,-1.21472837702335e+002°)
2.11348903983639e+004	(-5.86520100122429e-001dB,-1.21759620072509e+002°)
2.11836113524824e+004	(-5.83553337178122e-001dB,-1.22047357891157e+002°)
2.12324446199996e+004	(-5.80545320373732e-001dB,-1.22336057485625e+002°)
2.12813904598245e+004	(-5.77495816157845e-001dB,-1.22625725247908e+002°)
2.13304491314631e+004	(-5.74404591377522e-001dB,-1.22916367635471e+002°)
2.13796208950197e+004	(-5.71271413319758e-001dB,-1.23207991172080e+002°)
2.14289060111979e+004	(-5.68096049754332e-001dB,-1.23500602448650e+002°)
2.14783047413027e+004	(-5.64878268977966e-001dB,-1.23794208124102e+002°)
2.15278173472411e+004	(-5.61617839859649e-001dB,-1.24088814926233e+002°)
2.15774440915240e+004	(-5.58314531887601e-001dB,-1.24384429652608e+002°)
2.16271852372675e+004	(-5.54968115217307e-001dB,-1.24681059171455e+002°)
2.16770410481943e+004	(-5.51578360721266e-001dB,-1.24978710422585e+002°)
2.17270117886348e+004	(-5.48145040040175e-001dB,-1.25277390418316e+002°)
2.17770977235289e+004	(-5.44667925635468e-001dB,-1.25577106244421e+002°)
2.18272991184273e+004	(-5.41146790843764e-001dB,-1.25877865061085e+002°)
2.18776162394928e+004	(-5.37581409932633e-001dB,-1.26179674103881e+002°)
2.19280493535018e+004	(-5.33971558158401e-001dB,-1.26482540684764e+002°)
2.19785987278455e+004	(-5.30317011825241e-001dB,-1.26786472193069e+002°)
2.20292646305318e+004	(-5.26617548346566e-001dB,-1.27091476096545e+002°)
2.20800473301863e+004	(-5.22872946307964e-001dB,-1.27397559942384e+002°)
2.21309470960536e+004	(-5.19082985532005e-001dB,-1.27704731358284e+002°)
2.21819641979994e+004	(-5.15247447145343e-001dB,-1.28012998053522e+002°)
2.22330989065113e+004	(-5.11366113647546e-001dB,-1.28322367820042e+002°)
2.22843514927003e+004	(-5.07438768982145e-001dB,-1.28632848533567e+002°)
2.23357222283025e+004	(-5.03465198609928e-001dB,-1.28944448154725e+002°)
2.23872113856806e+004	(-4.99445189584283e-001dB,-1.29257174730192e+002°)
2.24388192378249e+004	(-4.95378530629091e-001dB,-1.29571036393861e+002°)
2.24905460583550e+004	(-4.91265012218932e-001dB,-1.29886041368025e+002°)
2.25423921215215e+004	(-4.87104426661566e-001dB,-1.30202197964572e+002°)
2.25943577022070e+004	(-4.82896568183204e-001dB,-1.30519514586220e+002°)
2.26464430759278e+004	(-4.78641233016312e-001dB,-1.30837999727749e+002°)
2.26986485188354e+004	(-4.74338219490234e-001dB,-1.31157661977272e+002°)
2.27509743077179e+004	(-4.69987328124243e-001dB,-1.31478510017513e+002°)
2.28034207200013e+004	(-4.65588361724103e-001dB,-1.31800552627116e+002°)
2.28559880337514e+004	(-4.61141125481022e-001dB,-1.32123798681972e+002°)
2.29086765276749e+004	(-4.56645427074118e-001dB,-1.32448257156567e+002°)
2.29614864811208e+004	(-4.52101076775651e-001dB,-1.32773937125351e+002°)
2.30144181740822e+004	(-4.47507887560085e-001dB,-1.33100847764137e+002°)
2.30674718871978e+004	(-4.42865675216016e-001dB,-1.33428998351513e+002°)
2.31206479017531e+004	(-4.38174258462020e-001dB,-1.33758398270281e+002°)
2.31739464996819e+004	(-4.33433459065831e-001dB,-1.34089057008931e+002°)
2.32273679635682e+004	(-4.28643101967370e-001dB,-1.34420984163115e+002°)
2.32809125766472e+004	(-4.23803015405683e-001dB,-1.34754189437171e+002°)
2.33345806228071e+004	(-4.18913031049955e-001dB,-1.35088682645657e+002°)
2.33883723865906e+004	(-4.13972984134298e-001dB,-1.35424473714913e+002°)
2.34422881531963e+004	(-4.08982713597214e-001dB,-1.35761572684652e+002°)
2.34963282084801e+004	(-4.03942062225213e-001dB,-1.36099989709574e+002°)
2.35504928389571e+004	(-3.98850876801012e-001dB,-1.36439735061008e+002°)
2.36047823318028e+004	(-3.93709008256636e-001dB,-1.36780819128580e+002°)
2.36591969748546e+004	(-3.88516311830930e-001dB,-1.37123252421911e+002°)
2.37137370566136e+004	(-3.83272647232656e-001dB,-1.37467045572340e+002°)
2.37684028662458e+004	(-3.77977878808232e-001dB,-1.37812209334672e+002°)
2.38231946935839e+004	(-3.72631875715312e-001dB,-1.38158754588966e+002°)
2.38781128291288e+004	(-3.67234512101392e-001dB,-1.38506692342338e+002°)
2.39331575640509e+004	(-3.61785667288619e-001dB,-1.38856033730802e+002°)
2.39883291901919e+004	(-3.56285225964174e-001dB,-1.39206790021140e+002°)
2.40436280000663e+004	(-3.50733078376925e-001dB,-1.39558972612797e+002°)
2.40990542868629e+004	(-3.45129120540309e-001dB,-1.39912593039815e+002°)
2.41546083444464e+004	(-3.39473254441777e-001dB,-1.40267662972789e+002°)
2.42102904673587e+004	(-3.33765388258952e-001dB,-1.40624194220856e+002°)
2.42661009508211e+004	(-3.28005436582613e-001dB,-1.40982198733727e+002°)
2.43220400907351e+004	(-3.22193320647398e-001dB,-1.41341688603732e+002°)
2.43781081836845e+004	(-3.16328968568988e-001dB,-1.41702676067911e+002°)
2.44343055269366e+004	(-3.10412315590113e-001dB,-1.42065173510136e+002°)
2.44906324184444e+004	(-3.04443304333413e-001dB,-1.42429193463259e+002°)
2.45470891568472e+004	(-2.98421885063329e-001dB,-1.42794748611300e+002°)
2.46036760414732e+004	(-2.92348015955995e-001dB,-1.43161851791668e+002°)
2.46603933723403e+004	(-2.86221663378082e-001dB,-1.43530515997411e+002°)
2.47172414501582e+004	(-2.80042802174715e-001dB,-1.43900754379507e+002°)
2.47742205763297e+004	(-2.73811415966494e-001dB,-1.44272580249182e+002°)
2.48313310529526e+004	(-2.67527497456565e-001dB,-1.44646007080271e+002°)
2.48885731828208e+004	(-2.61191048747291e-001dB,-1.45021048511602e+002°)
2.49459472694264e+004	(-2.54802081667623e-001dB,-1.45397718349430e+002°)
2.50034536169611e+004	(-2.48360618110667e-001dB,-1.45776030569893e+002°)
2.50610925303180e+004	(-2.41866690382926e-001dB,-1.46155999321510e+002°)
2.51188643150926e+004	(-2.35320341564225e-001dB,-1.46537638927712e+002°)
2.51767692775854e+004	(-2.28721625879795e-001dB,-1.46920963889411e+002°)
2.52348077248025e+004	(-2.22070609084499e-001dB,-1.47305988887600e+002°)
