time	V(vin)	V(vout)
1.812286207999100e-005	-1.869455e+000	-1.824774e+000
1.815093127862152e-005	-1.866445e+000	-1.828306e+000
1.820182018201820e-005	-1.860989e+000	-1.833274e+000
1.821866170119651e-005	-1.859072e+000	-1.834527e+000
1.824111706010093e-005	-1.856517e+000	-1.835945e+000
1.828602777790977e-005	-1.851406e+000	-1.837954e+000
1.830183018301830e-005	-1.849608e+000	-1.838414e+000
1.831081232658007e-005	-1.848527e+000	-1.838604e+000
1.832877661370361e-005	-1.846365e+000	-1.838910e+000
1.836470518795068e-005	-1.842042e+000	-1.839106e+000
1.840184018401840e-005	-1.837574e+000	-1.838774e+000
1.840902589886781e-005	-1.836663e+000	-1.838641e+000
1.842339732856664e-005	-1.834840e+000	-1.838341e+000
1.845214018796430e-005	-1.831195e+000	-1.837531e+000
1.850759875689803e-005	-1.824125e+000	-1.835260e+000
1.851909590065710e-005	-1.822593e+000	-1.834681e+000
1.854209018817522e-005	-1.819530e+000	-1.833417e+000
1.860186018601860e-005	-1.811565e+000	-1.829540e+000
1.862945333104035e-005	-1.807713e+000	-1.827475e+000
1.866624419106935e-005	-1.802576e+000	-1.824493e+000
1.872394470303610e-005	-1.794379e+000	-1.819318e+000
1.877118739788188e-005	-1.787510e+000	-1.814615e+000
1.881843009272767e-005	-1.780496e+000	-1.809636e+000
1.886567278757345e-005	-1.773337e+000	-1.804383e+000
1.891291548241923e-005	-1.766034e+000	-1.798854e+000
1.896015817726501e-005	-1.758586e+000	-1.793051e+000
1.900740087211080e-005	-1.750993e+000	-1.786973e+000
1.905464356695658e-005	-1.743255e+000	-1.780620e+000
1.914802174576912e-005	-1.727607e+000	-1.767437e+000
1.924139992458166e-005	-1.711442e+000	-1.753615e+000
1.933477810339420e-005	-1.694761e+000	-1.739153e+000
1.942815628220673e-005	-1.677563e+000	-1.724052e+000
1.952153446101927e-005	-1.659850e+000	-1.708312e+000
1.961491263983181e-005	-1.641620e+000	-1.691932e+000
1.970829081864435e-005	-1.622873e+000	-1.674912e+000
2.000000000000000e-005	-1.561217e+000	-1.618568e+000
2.000611489720401e-005	-1.559866e+000	-1.617335e+000
2.001222979440801e-005	-1.558513e+000	-1.616100e+000
2.001834469161201e-005	-1.557157e+000	-1.614864e+000
2.002445958881601e-005	-1.555800e+000	-1.613626e+000
2.003057448602002e-005	-1.554441e+000	-1.612388e+000
2.003668938322402e-005	-1.553079e+000	-1.611149e+000
2.004280428042802e-005	-1.551715e+000	-1.609908e+000
2.005373595760968e-005	-1.549286e+000	-1.607725e+000
2.008424719661794e-005	-1.542506e+000	-1.601980e+000
2.008515745931043e-005	-1.542303e+000	-1.601817e+000
2.008561447588186e-005	-1.542202e+000	-1.601735e+000
2.008652850902473e-005	-1.541999e+000	-1.601571e+000
2.008677433556211e-005	-1.541944e+000	-1.601527e+000
2.008689049965041e-005	-1.541918e+000	-1.601511e+000
2.008698349622726e-005	-1.541897e+000	-1.601506e+000
2.008702413536687e-005	-1.541888e+000	-1.601506e+000
2.008707517014653e-005	-1.541877e+000	-1.601506e+000
2.008713446680838e-005	-1.541864e+000	-1.601507e+000
2.008723179638753e-005	-1.541842e+000	-1.601509e+000
2.008733452129545e-005	-1.541819e+000	-1.601512e+000
2.008749005156964e-005	-1.541785e+000	-1.601516e+000
2.008768235123364e-005	-1.541742e+000	-1.601522e+000
2.008804613519607e-005	-1.541661e+000	-1.601533e+000
2.010000000000000e-005	-1.539005e+000	-1.601931e+000
2.010614547169002e-005	-1.537614e+000	-1.602156e+000
2.011229094338004e-005	-1.536221e+000	-1.602376e+000
2.011843641507006e-005	-1.534827e+000	-1.602593e+000
2.012458188676009e-005	-1.533430e+000	-1.602806e+000
2.013072735845011e-005	-1.532031e+000	-1.603014e+000
2.013687283014013e-005	-1.530629e+000	-1.603218e+000
2.014301830183015e-005	-1.529226e+000	-1.603419e+000
2.020202020202020e-005	-1.515800e+000	-1.605162e+000
2.022672155215520e-005	-1.510049e+000	-1.605799e+000
2.025965668566852e-005	-1.502381e+000	-1.606578e+000
2.030557411698595e-005	-1.491673e+000	-1.607539e+000
2.032683760077985e-005	-1.486613e+000	-1.607938e+000
2.035518891250505e-005	-1.479866e+000	-1.608430e+000
2.040771046636544e-005	-1.467339e+000	-1.609232e+000
2.044173204043567e-005	-1.459070e+000	-1.609683e+000
2.050205020502050e-005	-1.444410e+000	-1.610370e+000
2.052926746427669e-005	-1.437660e+000	-1.610636e+000
2.056555714328494e-005	-1.428659e+000	-1.610958e+000
2.060931814182225e-005	-1.417770e+000	-1.611296e+000
2.065286575663215e-005	-1.406756e+000	-1.611585e+000
2.070787655566203e-005	-1.392815e+000	-1.611893e+000
2.074271464750994e-005	-1.383838e+000	-1.612059e+000
2.080208020802080e-005	-1.368539e+000	-1.612295e+000
2.082995068149914e-005	-1.361226e+000	-1.612388e+000
2.086711131280358e-005	-1.351475e+000	-1.612498e+000
2.090952233528179e-005	-1.340312e+000	-1.612604e+000
2.092438658780357e-005	-1.336344e+000	-1.612637e+000
2.095411509284713e-005	-1.328406e+000	-1.612696e+000
2.100804591102971e-005	-1.313980e+000	-1.612784e+000
2.105243439193031e-005	-1.301929e+000	-1.612840e+000
2.110000000000000e-005	-1.289016e+000	-1.612886e+000
2.110063306330633e-005	-1.288844e+000	-1.612886e+000
2.110147714771478e-005	-1.288615e+000	-1.612886e+000
2.110211021102110e-005	-1.288443e+000	-1.612886e+000
2.110227902790279e-005	-1.288396e+000	-1.612886e+000
2.110261666166617e-005	-1.288303e+000	-1.612886e+000
2.110329192919292e-005	-1.288117e+000	-1.612885e+000
2.110464246424643e-005	-1.287744e+000	-1.612884e+000
2.110734353435344e-005	-1.286999e+000	-1.612881e+000
2.120000000000000e-005	-1.261436e+000	-1.612627e+000
2.121459003043162e-005	-1.257355e+000	-1.612564e+000
2.122918006086323e-005	-1.253272e+000	-1.612501e+000
2.124377009129484e-005	-1.249187e+000	-1.612439e+000
2.125836012172646e-005	-1.245101e+000	-1.612376e+000
2.127295015215807e-005	-1.241012e+000	-1.612313e+000
2.128754018258969e-005	-1.236922e+000	-1.612251e+000
2.130213021302130e-005	-1.232831e+000	-1.612189e+000
2.165142228508546e-005	-1.130485e+000	-1.610730e+000
2.200071435714963e-005	-1.024732e+000	-1.609314e+000
2.235000642921379e-005	-9.155723e-001	-1.607943e+000
2.269929850127795e-005	-8.030051e-001	-1.606616e+000
2.304859057334211e-005	-6.870306e-001	-1.605333e+000
2.339788264540627e-005	-5.676489e-001	-1.604095e+000
2.374717471747043e-005	-4.448600e-001	-1.602900e+000
2.391858458706182e-005	-3.844653e-001	-1.602325e+000
2.408999445665321e-005	-3.239176e-001	-1.601759e+000
2.426140432624459e-005	-2.632168e-001	-1.601201e+000
2.443281419583599e-005	-2.023630e-001	-1.600652e+000
2.460422406542737e-005	-1.413562e-001	-1.600110e+000
2.477563393501876e-005	-8.019634e-002	-1.599577e+000
2.494704380461015e-005	-1.888345e-002	-1.599053e+000
2.502895108613432e-005	1.033279e-002	-1.598805e+000
2.511085836765849e-005	3.950700e-002	-1.598558e+000
2.519276564918265e-005	6.863919e-002	-1.598313e+000
2.527467293070682e-005	9.772936e-002	-1.598070e+000
2.535658021223099e-005	1.267775e-001	-1.597829e+000
2.543848749375516e-005	1.557836e-001	-1.597589e+000
2.552039477527933e-005	1.847477e-001	-1.597352e+000
2.576095144625262e-005	2.697783e-001	-1.596663e+000
2.600150811722592e-005	3.536381e-001	-1.595987e+000
2.624206478819921e-005	4.363270e-001	-1.595324e+000
2.648262145917250e-005	5.178450e-001	-1.594674e+000
2.672317813014580e-005	5.981921e-001	-1.594036e+000
2.696373480111909e-005	6.773684e-001	-1.593412e+000
2.720429147209238e-005	7.553738e-001	-1.592800e+000
2.720608712930973e-005	7.559440e-001	-1.592795e+000
2.720710870479367e-005	7.562683e-001	-1.592591e+000
2.720868261198106e-005	7.567681e-001	-1.590706e+000
2.720957769306523e-005	7.570523e-001	-1.588503e+000
2.721065790446045e-005	7.573953e-001	-1.584738e+000
2.721281832725087e-005	7.580813e-001	-1.573564e+000
2.721335843294848e-005	7.582527e-001	-1.569860e+000
2.721383550487227e-005	7.584043e-001	-1.566470e+000
2.721405613494051e-005	7.584743e-001	-1.564831e+000
2.721421977945558e-005	7.585263e-001	-1.563597e+000
2.721433231661981e-005	7.585620e-001	-1.562744e+000
2.721446855101348e-005	7.586052e-001	-1.561708e+000
2.721462924642043e-005	7.586563e-001	-1.560483e+000
2.721478503207524e-005	7.587057e-001	-1.559294e+000
2.721504000533711e-005	7.587867e-001	-1.557346e+000
2.721526988447658e-005	7.588597e-001	-1.555587e+000
2.721567227872808e-005	7.589875e-001	-1.552508e+000
2.721604471953394e-005	7.591057e-001	-1.549659e+000
2.721669746518024e-005	7.593130e-001	-1.544668e+000
2.721734975996682e-005	7.595201e-001	-1.539686e+000
2.721845739533398e-005	7.598718e-001	-1.531246e+000
2.721966858561522e-005	7.602564e-001	-1.522045e+000
2.722168323602272e-005	7.608961e-001	-1.506813e+000
2.722428980077042e-005	7.617237e-001	-1.487241e+000
2.722896749952241e-005	7.632090e-001	-1.452512e+000
2.723700910662473e-005	7.657624e-001	-1.393985e+000
2.725309232082937e-005	7.708691e-001	-1.281282e+000
2.728525874923865e-005	7.810827e-001	-1.072232e+000
2.730273027302731e-005	7.866303e-001	-9.673406e-001
2.730916355870916e-005	7.886529e-001	-9.305244e-001
2.732203013007287e-005	7.926981e-001	-8.583492e-001
2.734776327280030e-005	8.007885e-001	-7.223842e-001
2.739922955825515e-005	8.169694e-001	-4.806848e-001
2.740976170557192e-005	8.202579e-001	-4.362105e-001
2.742380456866095e-005	8.246275e-001	-3.786765e-001
2.745189029483901e-005	8.333667e-001	-2.706848e-001
2.750275027502751e-005	8.491923e-001	-9.685262e-002
2.751960171073434e-005	8.543794e-001	-4.514126e-002
2.752241028335215e-005	8.552440e-001	-3.678469e-002
2.752802742858776e-005	8.569730e-001	-2.021024e-002
2.753926171905898e-005	8.604311e-001	1.212172e-002
2.754205270324962e-005	8.612902e-001	1.995530e-002
2.754763467163089e-005	8.630084e-001	3.549413e-002
2.755879860839343e-005	8.664449e-001	6.581594e-002
2.758112648191851e-005	8.733177e-001	1.235714e-001
2.760276027602760e-005	8.799769e-001	1.760515e-001
2.761615700014265e-005	8.840544e-001	2.068642e-001
2.763401929896272e-005	8.894910e-001	2.462368e-001
2.766974389660285e-005	9.003643e-001	3.192708e-001
2.770277027702771e-005	9.104162e-001	3.805574e-001
2.772420503561178e-005	9.168639e-001	4.172975e-001
2.775278471372389e-005	9.254608e-001	4.632358e-001
2.780849621365023e-005	9.421980e-001	5.433292e-001
2.784279182738475e-005	9.523886e-001	5.871355e-001
2.790279027902791e-005	9.702164e-001	6.553310e-001
2.793022677001553e-005	9.782655e-001	6.832411e-001
2.796680875799902e-005	9.889976e-001	7.179324e-001
2.801011667762470e-005	1.001675e+000	7.554210e-001
2.805401506320489e-005	1.014383e+000	7.900501e-001
2.810866339910547e-005	1.030181e+000	8.290493e-001
2.814378210756962e-005	1.040208e+000	8.520164e-001
2.820282028202820e-005	1.057065e+000	8.875123e-001
2.826837520449463e-005	1.075516e+000	9.229807e-001
2.831032227416733e-005	1.087291e+000	9.438843e-001
2.835527422100144e-005	1.099756e+000	9.649741e-001
2.842082106276205e-005	1.117855e+000	9.936221e-001
2.846725124822694e-005	1.130559e+000	1.012393e+000
2.851368143369184e-005	1.143164e+000	1.030500e+000
2.856011161915673e-005	1.155670e+000	1.047943e+000
2.860654180462162e-005	1.168077e+000	1.064721e+000
2.865297199008651e-005	1.180384e+000	1.080835e+000
2.869940217555141e-005	1.192593e+000	1.096284e+000
2.874583236101630e-005	1.204702e+000	1.111069e+000
2.881227360831529e-005	1.221893e+000	1.131619e+000
2.887871485561428e-005	1.238871e+000	1.151644e+000
2.894515610291326e-005	1.255636e+000	1.171145e+000
2.901159735021225e-005	1.272188e+000	1.190122e+000
2.907803859751124e-005	1.288528e+000	1.208575e+000
2.914447984481023e-005	1.304654e+000	1.226504e+000
2.921092109210921e-005	1.320567e+000	1.243909e+000
2.932364665037933e-005	1.347069e+000	1.272806e+000
2.943637220864944e-005	1.372905e+000	1.300933e+000
2.954909776691955e-005	1.398074e+000	1.328292e+000
2.966182332518966e-005	1.422577e+000	1.354881e+000
2.977454888345978e-005	1.446413e+000	1.380702e+000
2.988727444172989e-005	1.469582e+000	1.405754e+000
3.000000000000000e-005	1.492085e+000	1.430036e+000
3.003348334833480e-005	1.498571e+000	1.437120e+000
3.004293046832327e-005	1.500396e+000	1.439099e+000
3.005209183033628e-005	1.502166e+000	1.440983e+000
3.005666679193148e-005	1.503050e+000	1.441902e+000
3.006124175352669e-005	1.503934e+000	1.442808e+000
3.006581671512190e-005	1.504818e+000	1.443700e+000
3.007039167671711e-005	1.505702e+000	1.444579e+000
3.007496663831231e-005	1.506586e+000	1.445444e+000
3.007954159990752e-005	1.507470e+000	1.446295e+000
3.008411656150273e-005	1.508354e+000	1.447133e+000
3.008540493814046e-005	1.508603e+000	1.447367e+000
3.008561966758008e-005	1.508644e+000	1.447406e+000
3.008604912645932e-005	1.508727e+000	1.447484e+000
3.008626491000553e-005	1.508769e+000	1.447523e+000
3.008639444574141e-005	1.508794e+000	1.447546e+000
3.008646999829286e-005	1.508809e+000	1.447559e+000
3.008650461841145e-005	1.508816e+000	1.447564e+000
3.008653991512904e-005	1.508822e+000	1.447568e+000
3.008655768630155e-005	1.508826e+000	1.447569e+000
3.008658004100954e-005	1.508830e+000	1.447571e+000
3.008662475042553e-005	1.508839e+000	1.447572e+000
3.008667690353626e-005	1.508849e+000	1.447572e+000
3.008674271631967e-005	1.508861e+000	1.447572e+000
3.008681457539981e-005	1.508875e+000	1.447570e+000
3.008691017109458e-005	1.508894e+000	1.447568e+000
3.008702682605872e-005	1.508916e+000	1.447564e+000
3.008719616340565e-005	1.508949e+000	1.447559e+000
3.008743482568518e-005	1.508995e+000	1.447552e+000
3.008786537131619e-005	1.509078e+000	1.447539e+000
3.010000000000000e-005	1.511423e+000	1.447122e+000
3.010479927992800e-005	1.512335e+000	1.446941e+000
3.010959855985599e-005	1.513244e+000	1.446762e+000
3.011439783978398e-005	1.514150e+000	1.446586e+000
3.011919711971197e-005	1.515052e+000	1.446413e+000
3.012399639963996e-005	1.515952e+000	1.446241e+000
3.012879567956796e-005	1.516849e+000	1.446073e+000
3.013359495949595e-005	1.517742e+000	1.445907e+000
3.016442044204420e-005	1.523525e+000	1.444893e+000
3.020918539853986e-005	1.531888e+000	1.443579e+000
3.024617597759775e-005	1.538618e+000	1.442618e+000
3.030303030303030e-005	1.548961e+000	1.441332e+000
3.033262276627662e-005	1.554175e+000	1.440748e+000
3.037207938393838e-005	1.561127e+000	1.440041e+000
3.041093162756276e-005	1.567926e+000	1.439423e+000
3.045827956875687e-005	1.575994e+000	1.438759e+000
3.050936336385638e-005	1.584661e+000	1.438141e+000
3.054724171681167e-005	1.590894e+000	1.437739e+000
3.060306030603060e-005	1.600079e+000	1.437223e+000
3.063306330633063e-005	1.604838e+000	1.436981e+000
3.067306730673067e-005	1.611185e+000	1.436687e+000
3.071107110711072e-005	1.617166e+000	1.436440e+000
3.075907590759077e-005	1.624496e+000	1.436164e+000
3.080948094809481e-005	1.632154e+000	1.435913e+000
3.084788478847885e-005	1.637787e+000	1.435745e+000
3.090309030903090e-005	1.645885e+000	1.435534e+000
3.092709270927092e-005	1.649261e+000	1.435453e+000
3.095909590959093e-005	1.653762e+000	1.435353e+000
3.100310031003101e-005	1.659951e+000	1.435229e+000
3.102230223022302e-005	1.662534e+000	1.435180e+000
3.103340191161973e-005	1.664028e+000	1.435153e+000
3.104450159301645e-005	1.665521e+000	1.435126e+000
3.105560127441316e-005	1.667015e+000	1.435101e+000
3.106670095580987e-005	1.668508e+000	1.435076e+000
3.107780063720658e-005	1.670001e+000	1.435052e+000
3.108890031860329e-005	1.671495e+000	1.435029e+000
3.110000000000000e-005	1.672988e+000	1.435006e+000
3.110093309330934e-005	1.673114e+000	1.435005e+000
3.110217721772178e-005	1.673281e+000	1.435004e+000
3.110311031103111e-005	1.673407e+000	1.435003e+000
3.110335913591359e-005	1.673439e+000	1.435003e+000
3.110385678567857e-005	1.673503e+000	1.435003e+000
3.110485208520852e-005	1.673630e+000	1.435003e+000
3.111878627862786e-005	1.675420e+000	1.435005e+000
3.120000000000001e-005	1.685849e+000	1.435148e+000
3.120497466889546e-005	1.686470e+000	1.435163e+000
3.120994933779091e-005	1.687088e+000	1.435179e+000
3.121492400668637e-005	1.687702e+000	1.435194e+000
3.121989867558181e-005	1.688313e+000	1.435210e+000
3.122487334447727e-005	1.688921e+000	1.435225e+000
3.122984801337272e-005	1.689524e+000	1.435241e+000
3.123482268226817e-005	1.690125e+000	1.435256e+000
3.130313031303130e-005	1.698475e+000	1.435468e+000
3.132230151015098e-005	1.700699e+000	1.435528e+000
3.140314031403140e-005	1.710079e+000	1.435775e+000
3.142806440644159e-005	1.712816e+000	1.435851e+000
3.150315031503151e-005	1.721059e+000	1.436077e+000
3.152308958895965e-005	1.723123e+000	1.436137e+000
3.160316031603160e-005	1.731411e+000	1.436375e+000
3.160504210418765e-005	1.731594e+000	1.436380e+000
3.163334756330825e-005	1.734383e+000	1.436463e+000
3.166165302242884e-005	1.737130e+000	1.436546e+000
3.168995848154943e-005	1.739833e+000	1.436629e+000
3.171826394067002e-005	1.742494e+000	1.436712e+000
3.174656939979062e-005	1.745112e+000	1.436794e+000
3.177487485891121e-005	1.747687e+000	1.436875e+000
3.180318031803181e-005	1.750219e+000	1.436957e+000
3.182244982874971e-005	1.751848e+000	1.437012e+000
3.190319031903191e-005	1.758670e+000	1.437241e+000
3.192516500349546e-005	1.760387e+000	1.437303e+000
3.200320032003200e-005	1.766483e+000	1.437522e+000
3.202078006760285e-005	1.767744e+000	1.437570e+000
3.210321032103210e-005	1.773655e+000	1.437798e+000
3.213133791714545e-005	1.775492e+000	1.437875e+000
3.220322032203220e-005	1.780185e+000	1.438070e+000
3.222572239892289e-005	1.781509e+000	1.438131e+000
3.230323032303231e-005	1.786070e+000	1.438338e+000
3.232123198454485e-005	1.787014e+000	1.438386e+000
3.240324032403240e-005	1.791311e+000	1.438602e+000
3.243204298245248e-005	1.792634e+000	1.438678e+000
3.250325032503250e-005	1.795904e+000	1.438862e+000
3.252629245176856e-005	1.796814e+000	1.438922e+000
3.260326032603261e-005	1.799851e+000	1.439119e+000
3.262169402742146e-005	1.800459e+000	1.439166e+000
3.270327032703271e-005	1.803149e+000	1.439371e+000
3.273276424925486e-005	1.803930e+000	1.439445e+000
3.280328032803280e-005	1.805798e+000	1.439620e+000
3.282687546581053e-005	1.806270e+000	1.439678e+000
3.290329032903290e-005	1.807799e+000	1.439865e+000
3.292216643925508e-005	1.808054e+000	1.439911e+000
3.300330033003300e-005	1.809152e+000	1.440106e+000
3.303330333033303e-005	1.809363e+000	1.440178e+000
3.310331033103311e-005	1.809855e+000	1.440344e+000
3.312731273127313e-005	1.809869e+000	1.440400e+000
3.320332033203320e-005	1.809911e+000	1.440578e+000
3.322252225222523e-005	1.809798e+000	1.440623e+000
3.330333033303330e-005	1.809320e+000	1.440809e+000
3.332733273327332e-005	1.809023e+000	1.440864e+000
3.340334033403341e-005	1.808083e+000	1.441036e+000
3.342254225422542e-005	1.807722e+000	1.441079e+000
3.350335033503351e-005	1.806201e+000	1.441260e+000
3.352735273527380e-005	1.805595e+000	1.441313e+000
3.360336033603360e-005	1.803676e+000	1.441480e+000
3.362256225622584e-005	1.803068e+000	1.441522e+000
3.370337033703370e-005	1.800509e+000	1.441697e+000
3.372737273726717e-005	1.799595e+000	1.441748e+000
3.380338033803380e-005	1.796702e+000	1.441911e+000
3.382258225822057e-005	1.795849e+000	1.441951e+000
3.390339033903391e-005	1.792258e+000	1.442121e+000
3.392739273943135e-005	1.791039e+000	1.442171e+000
3.400340034003401e-005	1.787178e+000	1.442328e+000
3.402260226035196e-005	1.786081e+000	1.442368e+000
3.410341034103410e-005	1.781466e+000	1.442532e+000
3.412741273749617e-005	1.779944e+000	1.442581e+000
3.420342034203421e-005	1.775124e+000	1.442733e+000
3.422262225920386e-005	1.773786e+000	1.442771e+000
3.430343034303431e-005	1.768155e+000	1.442931e+000
3.432743283394524e-005	1.766333e+000	1.442978e+000
3.440344034403441e-005	1.760563e+000	1.443126e+000
3.442264233676315e-005	1.758987e+000	1.443163e+000
